source,brand,description,original_price,final_price
babywalz,Kinderkraft ,Hochstuhl Tixi 2in1  pink,108.99,108.99
babywalz,Nomi ,Hochstuhl Mittelsäule (Premium-Hartholz) Walnuß mit Walnußkern natur geölt Teil 1/ 2,150.0,150.0
babywalz,roba ,Kombihochstuhl Little Stars,74.9,74.9
babywalz,Nomi ,Hochstuhl Mittelsäule (Holz) Eiche mit Buchenkern Teil 1/ 2  schwarz lackiert,90.0,90.0
babywalz,bloom FRESCO,Hochstuhl Chrome Gestell  noir,450.0,450.0
babywalz,BabyBjörn ,Stuhl-Sitzerhöhung  Mint green,39.99,39.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl inkl. Newborn Set  Hazy Grey / Grey,308.0,279.0
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl  Sunflower Yellow,194.99,194.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl  Serene Pink,194.99,194.99
babywalz,Hauck ,Hochstuhl Alpha +  rose,99.9,76.99
babywalz,Hauck ,Sitzkissen Select Waffelpiqué  olive,29.9,29.9
babywalz,Stokke® TRIPP TRAPP®,Babyset  Black,44.99,44.99
babywalz,Stokke® TRIPP TRAPP®,Baby-Sitzkissen Organic Cotton  Nordic Grey,42.99,42.99
babywalz,Stokke® TRIPP TRAPP®,Tray Hochstuhltisch  Storm Grey,40.99,40.99
babywalz,Maxi-Cosi ,Hochstuhl Minla  Essential blue,199.0,156.99
babywalz,Nikidom ,Stuhl-Sitzerhöhung faltbar,41.99,33.99
babywalz,Nomi ,Hochstuhl Kunststoffelemente Teil 2/ 2  anthrazit,149.95,149.95
babywalz,Hauck ,Hochstuhl Beta +  natur,129.0,109.99
babywalz,Hauck ,Sitzkissen Alpha Cosy Select Waffelpiqué  olive,34.9,34.9
babywalz,roba ,Treppenhochstuhl Kid Up  natur/weiß lackiert,134.9,88.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl inkl. Babyset  Hazy Grey,258.0,233.0
babywalz,roba ,Treppenhochstuhl Sit up Click  Holz natur,94.9,69.0
babywalz,roba ,Treppenhochstuhl Sit up Click  Holz weiß lackiert,99.9,75.0
babywalz,Schardt ,Hochstuhl Holly inkl. Sitzkissen mit Kunstlederbezug  weiß/natur/pink,139.9,99.99
babywalz,Hauck ,Tray zu Hochstuhl Alpha  white,59.9,47.99
babywalz,Safety 1st ,Treppenhochstuhl Timba mit Essbrett  Deep Black,89.9,72.99
babywalz,Stokke® TRIPP TRAPP®,Babyset  Soft Mint,44.99,44.99
babywalz,BabyBjörn ,Stuhl-Sitzerhöhung  white,40.0,40.0
babywalz,bloom FRESCO,Hochstuhl Chrome Gestell  rosegold,650.0,573.99
babywalz,Chicco ,Tischsitz 360°  Scarlet,89.0,77.99
babywalz,Nomi ,Sitzkissen  dunkelgrau / sand,49.95,49.95
babywalz,Hauck ,Sitzkissen Select  Jersey charcoal,39.9,30.99
babywalz,Stokke® TRIPP TRAPP®,Babyset  Hazy Grey,44.99,44.99
babywalz,roba ,Treppenhochstuhl Sit Up III  natur,89.9,62.99
babywalz,Hauck ,Hochstuhl Beta +,139.0,139.0
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Natural,194.99,194.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Warm Red,194.99,194.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Storm Grey,198.99,198.99
babywalz,Hauck DISNEY WINNIE PUUH,Hochstuhl Sit N Fold - Exploring a Classic,79.9,70.99
babywalz,Childhome ,Hochstuhl Evolu 2  natur/ weiß,169.0,126.99
babywalz,Stokke® TRIPP TRAPP®,Classic Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung  Stars Silver,42.99,42.99
babywalz,roba ,Treppenhochstuhl mit Sitzverkleinerer Miffy,119.9,119.9
babywalz,Safety 1st ,Treppenhochstuhl Timba mit Essbrett  White,89.9,69.99
babywalz,Hauck ,Sitzkissen Deluxe  Stretch rose,24.9,21.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl inkl. Babyset  Moss Green,258.0,233.0
babywalz,Hauck ,Sitzkissen Deluxe  Stretch Grey,29.99,18.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Moss Green,194.99,194.99
babywalz,Nomi ,Hochstuhl Kunststoffelemente Teil 2/ 2  ocean,149.95,149.95
babywalz,Nomi ,Hochstuhl Kunststoffelemente Teil 2/ 2  burnt orange,149.95,149.95
babywalz,Nomi ,Hochstuhl Kunststoffelemente Teil 2/ 2  navy,149.95,149.95
babywalz,roba ,Treppenhochstuhl Sit Up III  schwarz,94.9,63.99
babywalz,Safety 1st ,Treppenhochstuhl Timba mit Essbrett  Warm Grey,89.9,64.99
babywalz,Hauck ,Sitzkissen Alpha Cosy Select Waffelpiqué  black,34.9,34.9
babywalz,Kinderkraft ,Hochstuhl Tixi 2in1  turquoise,108.99,108.99
babywalz,Schardt ,Hochstuhl Holly inkl. Sitzkissen mit Kunstlederbezug  weiß/natur/grau,139.9,109.99
babywalz,Stokke® STEPS™,Hochstuhl Komplett-Set  weiß / grau,175.99,175.99
babywalz,Stokke® TRIPP TRAPP®,Babyset  Moss Green,44.99,44.99
babywalz,bloom FRESCO,Hochstuhl Chrome Gestell  white,450.0,405.0
babywalz,Geuther ,Treppenhochstuhl Filou Up mit Essbrett  natur,99.99,99.99
babywalz,Nomi ,Neugeborenenaufsatz Base Teil 1/ 2  grau,90.0,90.0
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Black,194.99,194.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Hazy Grey,194.99,194.99
babywalz,Stokke® STEPS™,Baby Set Tray  weiss,37.99,37.99
babywalz,Hauck ,Sitzkissen Deluxe  Teddy Grey,29.9,21.99
babywalz,Stokke® TRIPP TRAPP®,Classic Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung  icon grey,42.99,42.99
babywalz,Hauck ,Sitzkissen Deluxe  sweety,29.9,17.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl Eiche  Greywash,229.0,229.0
babywalz,Hauck ,Sitzkissen Mickey,39.9,20.99
babywalz,Chicco ,Sitzerhöhung Pocket Snack  Dark Grey,39.9,39.9
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl inkl. Newborn Set  Moss Green / Grey,308.0,279.0
babywalz,roba ,Treppenhochstuhl Sit up Click & Fun mit Essbrett  Holz taupe lackiert,124.9,88.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Soft Mint,194.99,194.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Sunflower Yellow,204.19,204.19
babywalz,Stokke® TRIPP TRAPP®,Tray Hochstuhltisch  Black,43.99,43.99
babywalz,bloom FRESCO,Hochstuhl Chrome Gestell  titanium,550.0,499.0
babywalz,Stokke® TRIPP TRAPP®,Classic Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung  pink fox,42.99,42.99
babywalz,Childhome ,Hochstuhl Evolu 2  natur/ anthrazit,169.0,129.99
babywalz,Nomi ,Baby Matratze für Neugeborenenaufsatz Teil 2/ 2  dunkelgrau / beige,54.95,54.95
babywalz,roba ,Klapphochstuhl,89.9,89.9
babywalz,roba ,"Treppenhochstuhl, Set 2in1 roba Style grau Born Up",189.9,149.9
babywalz,bloom FRESCO,Hochstuhl Chrome Gestell  silver,550.0,485.99
babywalz,Stokke® TRIPP TRAPP®,Storage für Tripp Trapp,26.99,26.99
babywalz,Stokke® TRIPP TRAPP®,Classic Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung  lucky grey,42.99,42.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  White,194.99,194.99
babywalz,Stokke® TRIPP TRAPP®,Babyset  Warm Red,44.99,44.99
babywalz,Hauck ,Hochstuhl Alpha+ Select  charcoal,119.9,99.99
babywalz,Hauck ,Sitzkissen Minnie,39.9,20.99
babywalz,roba ,Treppenhochstuhl Kid Up  natur lackiert,119.9,81.99
babywalz,Hauck ,Treppenhochstuhl Alpha+ inkl. Newborn Set  grey / stretch grey,179.9,135.39
babywalz,roba ,Set Sit Up III inklusive Sitzverkleinerer roba Style grau,104.9,104.9
babywalz,Stokke® TRIPP TRAPP®,Babyset  Walnut Brown,44.99,44.99
babywalz,Hauck ,Sitzkissen Deluxe  Melange Charcoal,29.9,16.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl Eiche mit Gravur  Brown,239.19,239.19
babywalz,Hauck ,Sitzkissen Deluxe  Stretch Beige,29.9,17.99
babywalz,Stokke® CLIKK™,Hochstuhl Clikk  Sunny Coral,133.99,133.99
babywalz,Chicco ,Sitzerhöhung Pocket Snack  safron,39.9,32.99
babywalz,roba ,Treppenhochstuhl Sit Up III  braun,94.9,78.0
babywalz,roba ,Treppenhochstuhl Sit up Click & Fun mit Essbrett  Holz weiß lackiert,119.9,89.99
babywalz,Nomi ,Tray by Evomove  weiß,49.95,49.95
babywalz,Hauck ,Treppenhochstuhl Alpha+ inkl. Newborn Set  grey / hearts grey,149.89,129.49
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Walnut Brown,194.99,194.99
babywalz,Hauck ,Hochstuhltisch Alpha Wooden Tray  natur,39.9,39.9
babywalz,roba ,Treppenhochstuhl Sit Up III,74.9,74.9
babywalz,Nomi ,Gurt,39.95,39.95
babywalz,Peg Perego ,Hochstuhl Prima Pappa Follow Me  Ice,159.0,135.99
babywalz,Schardt ,Hochstuhl Holly inkl. Sitzkissen mit Baumwollbezug,139.9,98.99
babywalz,roba ,Sitzkissen 2-tlg.  Jumbotwins,19.9,14.99
babywalz,Nomi ,Neugeborenenaufsatz Base Teil 1/ 2  weiß,90.0,90.0
babywalz,Stokke® TRIPP TRAPP®,Babyset  Serene Pink,44.99,44.99
babywalz,roba ,Treppenhochstuhl Kid Up  weiß lackiert,129.9,92.99
babywalz,roba ,"Treppenhochstuhl, Set 2in1 roba Style grau Born Up",174.9,139.9
babywalz,Stokke® TRIPP TRAPP®,Classic Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung  blue fox,42.99,42.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Whitewash,194.99,194.99
babywalz,roba ,Klapphochstuhl,94.9,94.9
babywalz,roba ,Treppenhochstuhl mit Sitzverkleinerer Jumbo twins grau,109.8,109.8
babywalz,roba ,Treppenhochstuhl Sit Up III,74.9,74.9
babywalz,roba ,"Treppenhochstuhl, Set 2in1 roba Style türkis Born Up",189.9,149.9
babywalz,roba ,"Treppenhochstuhl, Set 2in1 Little Stars Born Up",189.9,149.9
babywalz,roba ,"Treppenhochstuhl, Set 2in1 Miffy Born Up",199.9,159.9
babywalz,roba ,Treppenhochstuhl Chair Up,68.5,64.9
babywalz,roba ,Treppenhochstuhl Sit Up Fun,89.9,89.9
babywalz,Nomi ,Sitzkissen  rose / sand,49.95,49.95
babywalz,Peg Perego ,Hochstuhl Prima Pappa Follow Me  Arancia,159.0,137.99
babywalz,Peg Perego ,Hochstuhl Prima Pappa Follow Me  Petrolio,159.0,137.99
babywalz,Peg Perego ,Hochstuhl Prima Pappa Follow Me  Fragola,159.0,139.99
babywalz,Peg Perego ,Hochstuhl Prima Pappa Follow Me  Paloma,159.0,137.99
babywalz,Schardt ,Hochstuhl Holly inkl. Sitzkissen mit Kunstlederbezug  weiß/natur/mint,139.9,89.99
babywalz,roba ,Treppenhochstuhl Sit Up Fun,79.9,79.9
babywalz,Stokke® STEPS™,Sitzkissen  grau,37.0,37.0
babywalz,Vertbaudet ,"Baby Hochstuhlkissen ,,Pandafreunde""  gedruckt mittelgrun",31.99,31.99
babywalz,Vertbaudet ,Kinder Stuhl-Sitzerhöhung  einfarbig hellgrau,41.99,41.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl mit Gravur  Serene Pink,194.99,194.99
babywalz,Hauck ,Sitzkissen Deluxe  nordic grey,29.9,20.99
babywalz,Stokke® STEPS™,Baby Set Tray  black,39.99,39.99
babywalz,Peg Perego ,Hochstuhl Siesta Follow Me  Berry,229.0,189.99
babywalz,Nomi ,Mini Bügel  grau,44.95,44.95
babywalz,Peg Perego ,Hochstuhl Siesta Follow Me  Licorice,229.0,188.99
babywalz,Peg Perego ,Hochstuhl Siesta Follow Me  Noce,229.0,188.99
babywalz,bloom FRESCO,Sitzkissen Fresco Starterkit  Midnightblack,99.0,79.99
babywalz,Nomi ,Mini Bügel  schwarz,44.95,44.95
babywalz,roba ,Treppenhochstuhl Adam & Eule,119.9,119.9
babywalz,Stokke® STEPS™,Babyset  weiß,74.99,74.99
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl Eiche  Natural,229.0,229.0
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl Eiche mit Gravur  Natural,229.19,229.19
babywalz,Nomi ,Mini Bügel  weiß,44.95,44.95
babywalz,roba ,"Treppenhochstuhl, Set 2in1 Sternenzauber Born Up",174.9,139.9
babywalz,bloom FRESCO,Sitzkissen Fresco Starterkit  Coconutwhite,99.0,79.99
babywalz,Nomi ,Tray by Evomove  grau,49.95,49.95
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl Eiche mit Gravur  Greywash,229.0,229.0
babywalz,Stokke® TRIPP TRAPP®,Treppenhochstuhl Eiche mit Gravur  Black,229.0,229.0
babywalz,Stokke® TRIPP TRAPP®,Classic Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung  Birds Blue,42.99,42.99
babywalz,Stokke® TRIPP TRAPP®,Sitzkissen Junior Organic Cotton,41.99,41.99
babywalz,Hauck DISNEY WINNIE PUUH,Sitzkissen Deluxe - Exploring a Classic,39.9,23.99
babywalz,Nomi ,Tray by Evomove  schwarz,49.95,49.95
babywalz,Childhome ,Sitzkissen universal Teddy,50.0,32.99
babywalz,Stokke® TRIPP TRAPP®,Newborn Textil-Set (Ersatzbezug)  Sweet Hearts,30.99,30.99
babywalz,roba ,Sitzverkleinerer Universal little stars,29.9,21.99
babywalz,Nomi ,Mini Bügel  anthrazit,44.95,44.95
babywalz,roba ,Treppenhochstuhl Sit Up Super Maxi,104.9,104.9
babywalz,Nomi ,Spielbogen Play,39.95,39.95
babywalz,roba ,Set Sit Up Fun inklusive Sitzverkleinerer roba Style grau,119.9,119.9
babywalz,Nuna ,Neugeboreneneinsatz für Hochstuhl ZAAZ,134.89,134.89
babywalz,Nomi ,Tray by Evomove  coffee,49.95,49.95
babywalz,Nomi ,Neugeborenenaufsatz Base Teil 1/ 2  coffee,90.0,90.0
babywalz,Stokke® CLIKK™,Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung,24.99,24.99
babywalz,Stokke® TRIPP TRAPP®,Classic Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung  Stars Multi,42.99,42.99
babywalz,Nomi ,Mini Bügel  navy,44.95,44.95
babywalz,Stokke® STEPS™,Sitzkissen,38.99,38.99
babywalz,bloom FRESCO,Sitzkissen Fresco Starterkit  Rose gold,99.0,89.0
babywalz,Stokke® TRIPP TRAPP®,Classic Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung  Robot Grey,42.99,42.99
babywalz,Stokke® STEPS™,Babyset  schwarz,71.99,71.99
babywalz,roba ,Sitzverkleinerer 2-teilig roba Style grau,19.9,19.9
babywalz,Nomi ,Mini Bügel  coffee,44.95,44.95
babywalz,roba ,Sitzverkleinerer 2-teilig roba Style Frosty green,19.9,19.9
babywalz,Stokke® TRIPP TRAPP®,Babyset  Sunflower Yellow,44.99,44.99
babywalz,Maxi-Cosi ,Hochstuhl Minla  Essential graphite,199.0,144.99
babywalz,roba ,Sitzverkleinerer 2-teilig roba Style rosa,19.9,19.9
babywalz,roba ,Sitzverkleinerer 2-teilig Adam & Eule,19.9,19.9
babywalz,roba ,Sitzverkleinerer 2-teilig Indibär,19.9,19.9
babywalz,Stokke® STEPS™,Sitzkissen Organic Cotton mit schmutzabweisender Beschichtung  Flower Garden,39.99,39.99
babywalz,Chicco ,Sitzerhöhung Pocket Snack  sage,39.9,33.99
babywalz,roba ,Sitzverkleinerer 2-teilig Fox & Bunny,19.9,19.9
babywalz,Hauck ,Tray zu Hochstuhl Alpha  grey,59.9,46.99
babywalz,roba ,Sitzverkleinerer 2-teilig Miffy,19.9,19.9
babywalz,roba ,Sitzverkleinerer Miffy,19.9,19.9
babywalz,roba ,Sitzverkleinerer 2-teilig Rock Star Baby 3,19.9,19.9
babywalz,roba ,Sitzverkleinerer 2-teilig Canvas blau,19.9,19.9
babywalz,roba ,Sitzverkleinerer 2-teilig Little Stars,19.9,19.9
babywalz,Stokke® CLIKK™,Travel Bag für Hochstuhl Clikk,18.99,18.99
babywalz,roba ,Sitzverkleinerer 2-teilig Canvas rot,19.9,19.9
babywalz,roba ,Sitzverkleinerer Adam & Eule,19.9,19.9
babywalz,roba ,Sitzverkleinerer 2-teilig Heartbreakerbär,19.9,19.9
